static_case,month,outlet_id,static_price,static_demand,static_profit,opt_price,opt_demand,opt_profit,profit_diff_abs,profit_diff_pct_vs_static
global,April,OUT046,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,April,OUT049,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,May,OUT010,299.6197916666667,15.602922922767348,1802.593764778529,313.875,15.0,1818.1263006063891,15.532535827860102,0.8616769974109206
global,May,OUT013,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,May,OUT017,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,May,OUT018,299.6197916666667,21.270317665594856,2820.5700277779683,320.0,20.0,3015.669925717851,195.0998979398828,6.917037904340974
global,May,OUT019,299.6197916666667,15.602922922767348,1802.593764778529,313.875,15.0,1818.1263006063891,15.532535827860102,0.8616769974109206
global,May,OUT027,299.6197916666667,24.37344962059847,3377.9539430498935,320.0,23.0,3601.2703516760794,223.31640862618588,6.610996253683599
global,May,OUT035,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,May,OUT045,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,May,OUT046,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,May,OUT049,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,June,OUT010,299.6197916666667,15.602922922767348,1802.593764778529,313.875,15.0,1818.1263006063891,15.532535827860102,0.8616769974109206
global,June,OUT013,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,June,OUT017,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,June,OUT018,299.6197916666667,21.270317665594856,2820.5700277779683,320.0,20.0,3015.669925717851,195.0998979398828,6.917037904340974
global,June,OUT019,299.6197916666667,15.602922922767348,1802.593764778529,313.875,15.0,1818.1263006063891,15.532535827860102,0.8616769974109206
global,June,OUT027,299.6197916666667,24.37344962059847,3377.9539430498935,320.0,23.0,3601.2703516760794,223.31640862618588,6.610996253683599
global,June,OUT035,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,June,OUT045,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,June,OUT046,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,June,OUT049,299.6197916666667,21.272995261101652,2821.0509769250666,320.0,20.0,2982.4342970536113,161.3833201285447,5.720680748011573
global,July,OUT010,299.6197916666667,8.29861477115589,490.5954563169437,250.0,15.0,923.347631832432,432.75217551548826,88.20957673849992
global,July,OUT013,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,July,OUT017,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,July,OUT018,299.6197916666667,13.966009513983398,1508.5717193163828,271.0,17.0,1603.9066707009465,95.33495138456374,6.319550483669764
global,July,OUT019,299.6197916666667,8.29861477115589,490.5954563169437,250.0,15.0,923.347631832432,432.75217551548826,88.20957673849992
global,July,OUT027,299.6197916666667,17.069141468987016,2065.955634588309,279.575,20.0,2117.7006755295297,51.74504094122085,2.5046540242638025
global,July,OUT035,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,July,OUT045,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,July,OUT046,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,July,OUT049,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,August,OUT010,299.6197916666667,8.29861477115589,490.5954563169437,250.0,15.0,923.347631832432,432.75217551548826,88.20957673849992
global,August,OUT013,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,August,OUT017,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,August,OUT018,299.6197916666667,13.966009513983398,1508.5717193163828,271.0,17.0,1603.9066707009465,95.33495138456374,6.319550483669764
global,August,OUT019,299.6197916666667,8.29861477115589,490.5954563169437,250.0,15.0,923.347631832432,432.75217551548826,88.20957673849992
global,August,OUT027,299.6197916666667,17.069141468987016,2065.955634588309,279.575,20.0,2117.7006755295297,51.74504094122085,2.5046540242638025
global,August,OUT035,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,August,OUT045,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,August,OUT046,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,August,OUT049,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,September,OUT010,299.6197916666667,8.29861477115589,490.5954563169437,250.0,15.0,923.347631832432,432.75217551548826,88.20957673849992
global,September,OUT013,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,September,OUT017,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,September,OUT018,299.6197916666667,13.966009513983398,1508.5717193163828,271.0,17.0,1603.9066707009465,95.33495138456374,6.319550483669764
global,September,OUT019,299.6197916666667,8.29861477115589,490.5954563169437,250.0,15.0,923.347631832432,432.75217551548826,88.20957673849992
global,September,OUT027,299.6197916666667,17.069141468987016,2065.955634588309,279.575,20.0,2117.7006755295297,51.74504094122085,2.5046540242638025
global,September,OUT035,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,September,OUT045,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,September,OUT046,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,September,OUT049,299.6197916666667,13.968687109490194,1509.052668463481,265.925,18.0,1642.3524295819743,133.29976111849328,8.83334053901639
global,October,OUT010,299.6197916666667,14.608083220310451,1623.9008646814927,304.25,14.0,1625.7459264764725,1.845061794979756,0.1136191152494793
global,October,OUT013,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,October,OUT017,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,October,OUT018,299.6197916666667,20.27547796313796,2641.8771276809316,320.0,19.0,2807.4813840354873,165.60425635455567,6.268431435337981
global,October,OUT019,299.6197916666667,14.608083220310451,1623.9008646814927,304.25,14.0,1625.7459264764725,1.845061794979756,0.1136191152494793
global,October,OUT027,299.6197916666667,23.37860991814157,3199.2610429528568,320.0,22.0,3393.081809993716,193.8207670408592,6.058297976896763
global,October,OUT035,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,October,OUT045,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,October,OUT046,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,October,OUT049,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,November,OUT010,299.6197916666667,14.608083220310451,1623.9008646814927,304.25,14.0,1625.7459264764725,1.845061794979756,0.1136191152494793
global,November,OUT013,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,November,OUT017,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,November,OUT018,299.6197916666667,20.27547796313796,2641.8771276809316,320.0,19.0,2807.4813840354873,165.60425635455567,6.268431435337981
global,November,OUT019,299.6197916666667,14.608083220310451,1623.9008646814927,304.25,14.0,1625.7459264764725,1.845061794979756,0.1136191152494793
global,November,OUT027,299.6197916666667,23.37860991814157,3199.2610429528568,320.0,22.0,3393.081809993716,193.8207670408592,6.058297976896763
global,November,OUT035,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,November,OUT045,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,November,OUT046,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,November,OUT049,299.6197916666667,20.278155558644755,2642.35807682803,320.0,19.0,2774.2457553712475,131.8876785432176,4.9912871271988895
global,December,OUT010,299.6197916666667,10.213153811153074,834.4845598189379,264.0,13.0,943.969812411814,109.48525259287612,13.120105255947657
global,December,OUT013,299.6197916666667,15.883226149487378,1852.9417719654753,302.5,16.0,1854.4391823042652,1.497410338789905,0.0808125954870969
global,December,OUT017,299.6197916666667,15.883226149487378,1852.9417719654753,302.5,16.0,1854.4391823042652,1.497410338789905,0.0808125954870969
global,December,OUT018,299.6197916666667,15.880548553980582,1852.460822818377,313.0,15.0,1868.9500623469107,16.489239528533744,0.890126221587058
global,December,OUT019,299.6197916666667,10.213153811153074,834.4845598189379,264.0,13.0,943.969812411814,109.48525259287612,13.120105255947657
global,December,OUT027,299.6197916666667,18.983680508984197,2409.8447380903026,320.0,17.0,2452.349385130396,42.50464704009346,1.7637919310011876
global,December,OUT035,299.6197916666667,15.883226149487378,1852.9417719654753,302.5,16.0,1854.4391823042652,1.497410338789905,0.0808125954870969
global,December,OUT045,299.6197916666667,15.883226149487378,1852.9417719654753,302.5,16.0,1854.4391823042652,1.497410338789905,0.0808125954870969
global,December,OUT046,299.6197916666667,15.883226149487378,1852.9417719654753,302.5,16.0,1854.4391823042652,1.497410338789905,0.0808125954870969
global,December,OUT049,299.6197916666667,15.883226149487378,1852.9417719654753,302.5,16.0,1854.4391823042652,1.497410338789905,0.0808125954870969
